t_gene	t_transcript	q_gene	q_transcript	orthology_class
ENSG00000182415	ENST00000426790	None	None	one2zero
ENSG00000182415	ENST00000250838	None	None	one2zero
ENSG00000108688	ENST00000378569	reg_3766	ENST00000378569.33	one2one
ENSG00000176387	ENST00000326152	reg_3027	ENST00000326152.22	one2one
ENSG00000125841	ENST00000382291	reg_11002	ENST00000382291.143	one2one
ENSG00000125841	ENST00000382285	reg_11002	ENST00000382285.143	one2one
ENSG00000125841	ENST00000621012	reg_11002	ENST00000621012.143	one2one
ENSG00000164821	ENST00000297435	None	None	one2zero
ENSG00000183354	ENST00000399933	reg_13044	ENST00000399933.6	one2one
ENSG00000183354	ENST00000381461	reg_13044	ENST00000381461.6	one2one
ENSG00000183715	ENST00000374778	reg_3122	ENST00000374778.46	one2one
ENSG00000183715	ENST00000541867	reg_3122	ENST00000541867.46	one2one
ENSG00000183715	ENST00000331898	reg_3122	ENST00000331898.46	one2one
ENSG00000183715	ENST00000524381	reg_3122	ENST00000524381.46	one2one
ENSG00000183715	ENST00000612177	reg_3122	ENST00000612177.46	one2one
ENSG00000167904	ENST00000522576	reg_8169	ENST00000522576.94	one2one
ENSG00000167904	ENST00000521229	reg_8169	ENST00000521229.94	one2one
ENSG00000167904	ENST00000519784	reg_8169	ENST00000519784.94	one2one
ENSG00000167904	ENST00000617782	reg_8169	ENST00000617782.94	one2one
ENSG00000167904	ENST00000434581	reg_8169	ENST00000434581.94	one2one
ENSG00000167904	ENST00000523073	reg_8169	ENST00000523073.94	one2one
ENSG00000167904	ENST00000334667	reg_8169	ENST00000334667.94	one2one
ENSG00000159958	ENST00000291232	reg_556	ENST00000291232.70	one2one
ENSG00000171944	ENST00000642125	reg_203	ENST00000642125.10	one2one
ENSG00000171944	ENST00000307388	reg_203	ENST00000307388.10	one2one
ENSG00000154124	ENST00000284274	reg_13215	ENST00000284274.4	one2one
ENSG00000132549	ENST00000357162	reg_8284	ENST00000357162.18	one2one
ENSG00000132549	ENST00000358544	reg_8284	ENST00000358544.18	one2one
ENSG00000103381	ENST00000381774	reg_16808	ENST00000381774.55	one2one
ENSG00000175264	ENST00000308064	reg_827	ENST00000308064.10	one2one
ENSG00000141086	ENST00000574481	reg_8964	ENST00000574481.22	one2one
ENSG00000118307	ENST00000395990	reg_16201	ENST00000395990.43	one2one
ENSG00000118307	ENST00000676236	reg_16201	ENST00000676236.43	one2one
ENSG00000118307	ENST00000354189	reg_16201	ENST00000354189.43	one2one
ENSG00000118307	ENST00000545133	reg_16201	ENST00000545133.43	one2one
ENSG00000118307	ENST00000320267	reg_16201	ENST00000320267.43	one2one
ENSG00000118307	ENST00000674567	reg_16201	ENST00000674567.43	one2one
ENSG00000118307	ENST00000395987	reg_16201	ENST00000395987.43	one2one
ENSG00000171314	ENST00000334828	reg_907	ENST00000334828.16	one2one
ENSG00000161202	ENST00000431765	reg_8447	ENST00000431765.20	one2one
ENSG00000161202	ENST00000313143	reg_8447	ENST00000313143.20	one2one
ENSG00000104419	ENST00000414097	reg_1942	ENST00000414097.18	one2one
ENSG00000104419	ENST00000323851	reg_1942	ENST00000323851.18	one2one
ENSG00000104419	ENST00000522476	reg_1942	ENST00000522476.18	one2one
ENSG00000197124	ENST00000597972	None	None	one2zero
ENSG00000197124	ENST00000595736	None	None	one2zero
ENSG00000197124	ENST00000358523	None	None	one2zero
ENSG00000197124	ENST00000397165	None	None	one2zero
ENSG00000197124	ENST00000397162	None	None	one2zero
ENSG00000178591	ENST00000382410	None	None	one2zero
ENSG00000148229	ENST00000374169	reg_13584	ENST00000374169.6	one2one
ENSG00000148229	ENST00000374171	reg_13584	ENST00000374171.6	one2one
ENSG00000204140	ENST00000373861	None	None	one2zero
ENSG00000118322	ENST00000642502	reg_2034	ENST00000642502.57	one2one
ENSG00000118322	ENST00000327245	reg_2034	ENST00000327245.57	one2one
ENSG00000091651	ENST00000566860	reg_2603	ENST00000566860.22	one2one
ENSG00000091651	ENST00000219097	reg_2603	ENST00000219097.22	one2one
ENSG00000198483	ENST00000355594	reg_11178	ENST00000355594.211	one2one
ENSG00000198483	ENST00000544626	reg_11178	ENST00000544626.211	one2one
ENSG00000135218	ENST00000433696	reg_9959	ENST00000433696.28	one2many
ENSG00000135218	ENST00000433696	reg_10347	ENST00000433696.482	one2many
ENSG00000135218	ENST00000447544	reg_10347	ENST00000447544.482	one2many
ENSG00000135218	ENST00000447544	reg_9959	ENST00000447544.28	one2many
ENSG00000135218	ENST00000432207	reg_10347	ENST00000432207.482	one2many
ENSG00000135218	ENST00000432207	reg_9959	ENST00000432207.28	one2many
ENSG00000135218	ENST00000538969	reg_9959	ENST00000538969.28	one2many
ENSG00000135218	ENST00000538969	reg_10347	ENST00000538969.482	one2many
ENSG00000135218	ENST00000534394	reg_10347	ENST00000534394.482	one2many
ENSG00000135218	ENST00000534394	reg_9959	ENST00000534394.28	one2many
ENSG00000135218	ENST00000394788	reg_10347	ENST00000394788.482	one2many
ENSG00000135218	ENST00000394788	reg_9959	ENST00000394788.28	one2many
ENSG00000135218	ENST00000309881	reg_10347	ENST00000309881.482	one2many
ENSG00000135218	ENST00000309881	reg_9959	ENST00000309881.28	one2many
ENSG00000135218	ENST00000435819	reg_9959	ENST00000435819.28	one2many
ENSG00000135218	ENST00000435819	reg_10347	ENST00000435819.482	one2many
ENSG00000161642	ENST00000338010	reg_1686	ENST00000338010.39	one2one
ENSG00000161642	ENST00000352268	reg_1686	ENST00000352268.39	one2one
ENSG00000161642	ENST00000546970	reg_1686	ENST00000546970.39	one2one
ENSG00000161642	ENST00000551109	reg_1686	ENST00000551109.39	one2one
ENSG00000161642	ENST00000394313	reg_1686	ENST00000394313.39	one2one
ENSG00000177853	ENST00000316045	reg_1016	ENST00000316045.16	one2one
ENSG00000177853	ENST00000614149	reg_1016	ENST00000614149.16	one2one
ENSG00000177853	ENST00000624776	reg_1016	ENST00000624776.16	one2one
ENSG00000144792	ENST00000322734	reg_17186	ENST00000322734.5	one2one
ENSG00000185271	ENST00000636854	reg_4149	ENST00000636854.3	one2one
ENSG00000138759	ENST00000512123	reg_4408	ENST00000512123.7	one2one
ENSG00000146383	ENST00000275198	reg_17144	ENST00000275198.1	one2one
ENSG00000160216	ENST00000398061	None	None	one2zero
ENSG00000160216	ENST00000398058	None	None	one2zero
ENSG00000160216	ENST00000291572	None	None	one2zero
ENSG00000160216	ENST00000398063	None	None	one2zero
ENSG00000160216	ENST00000546158	None	None	one2zero
ENSG00000160216	ENST00000327505	None	None	one2zero
ENSG00000120071	ENST00000638275	reg_6525	ENST00000638275.33	one2one
ENSG00000120071	ENST00000432791	reg_6525	ENST00000432791.33	one2one
ENSG00000120071	ENST00000262419	reg_6525	ENST00000262419.33	one2one
ENSG00000120071	ENST00000572904	reg_6525	ENST00000572904.33	one2one
ENSG00000120071	ENST00000648792	reg_6525	ENST00000648792.33	one2one
ENSG00000120071	ENST00000575318	reg_6525	ENST00000575318.33	one2one
ENSG00000120071	ENST00000574590	reg_6525	ENST00000574590.33	one2one
ENSG00000147119	ENST00000276055	reg_14362	ENST00000276055.8	one2one
ENSG00000147416	ENST00000276390	reg_17518	ENST00000276390.64	one2one
ENSG00000198300	ENST00000593695	reg_2805	ENST00000593695.38	one2one
ENSG00000198300	ENST00000648694	reg_2805	ENST00000648694.38	one2one
ENSG00000198300	ENST00000326441	reg_2805	ENST00000326441.38	one2one
ENSG00000198300	ENST00000649233	reg_2805	ENST00000649233.38	one2one
ENSG00000198300	ENST00000649428	reg_2805	ENST00000649428.38	one2one
ENSG00000198300	ENST00000598410	reg_2805	ENST00000598410.38	one2one
ENSG00000198300	ENST00000649876	reg_2805	ENST00000649876.38	one2one
ENSG00000198300	ENST00000650632	reg_2805	ENST00000650632.38	one2one
ENSG00000198300	ENST00000647621	reg_2805	ENST00000647621.38	one2one
ENSG00000198300	ENST00000650102	reg_2805	ENST00000650102.38	one2one
ENSG00000198300	ENST00000649680	reg_2805	ENST00000649680.38	one2one
ENSG00000125703	ENST00000317868	reg_11812	ENST00000317868.9	one2one
ENSG00000125703	ENST00000371120	reg_11812	ENST00000371120.9	one2one
ENSG00000181817	ENST00000315732	reg_4608	ENST00000315732.9	one2one
ENSG00000180043	ENST00000424985	reg_3060	ENST00000424985.38	one2one
ENSG00000059804	ENST00000075120	None	None	one2zero
ENSG00000133398	ENST00000255764	reg_13717	ENST00000255764.154	one2one
ENSG00000172809	ENST00000439590	reg_3481	ENST00000439590.33	one2one
ENSG00000172809	ENST00000311111	reg_3481	ENST00000311111.33	one2one
ENSG00000172809	ENST00000534490	reg_3481	ENST00000534490.33	one2one
ENSG00000172809	ENST00000584577	reg_3481	ENST00000584577.33	one2one
ENSG00000172809	ENST00000533498	reg_3481	ENST00000533498.33	one2one
ENSG00000103145	ENST00000354679	reg_16902	ENST00000354679.55	one2one
ENSG00000103145	ENST00000574980	reg_16902	ENST00000574980.55	one2one
ENSG00000103145	ENST00000248089	reg_16902	ENST00000248089.55	one2one
ENSG00000103145	ENST00000574151	reg_16902	ENST00000574151.55	one2one
ENSG00000205581	ENST00000380748	reg_8181	ENST00000380748.35	one2many
ENSG00000205581	ENST00000380749	reg_8181	ENST00000380749.35	one2many
ENSG00000205581	ENST00000380747	reg_859	ENST00000380747.476923	one2many
ENSG00000205581	ENST00000380747	reg_8181	ENST00000380747.35	one2many
ENSG00000118960	ENST00000402541	reg_5349	ENST00000402541.24	one2one
ENSG00000118960	ENST00000406618	reg_5349	ENST00000406618.24	one2one
ENSG00000118960	ENST00000304031	reg_5349	ENST00000304031.24	one2one
ENSG00000175874	ENST00000324768	reg_5826	ENST00000324768.40	one2one
ENSG00000145107	ENST00000454715	reg_1319	ENST00000454715.224	one2one
ENSG00000145107	ENST00000273695	reg_1319	ENST00000273695.224	one2one
ENSG00000106537	ENST00000262067	reg_10377	ENST00000262067.26	one2one
ENSG00000122884	ENST00000373008	reg_3616	ENST00000373008.56	one2one
ENSG00000122884	ENST00000263556	reg_3616	ENST00000263556.56	one2one
ENSG00000122884	ENST00000394890	reg_3616	ENST00000394890.56	one2one
ENSG00000122884	ENST00000440381	reg_3616	ENST00000440381.56	one2one
ENSG00000122884	ENST00000307116	reg_3616	ENST00000307116.56	one2one
ENSG00000182698	ENST00000333527	None	None	one2zero
ENSG00000140987	ENST00000396852	None	None	one2zero
ENSG00000158887	ENST00000526189	reg_5690	ENST00000526189.111	one2one
ENSG00000158887	ENST00000533357	reg_5690	ENST00000533357.111	one2one
ENSG00000158887	ENST00000672602	reg_5690	ENST00000672602.111	one2one
ENSG00000137843	ENST00000455577	reg_3457	ENST00000455577.30	one2one
ENSG00000137843	ENST00000260404	reg_3457	ENST00000260404.30	one2one
ENSG00000137843	ENST00000441369	reg_3457	ENST00000441369.30	one2one
ENSG00000137843	ENST00000558658	reg_3457	ENST00000558658.30	one2one
ENSG00000137843	ENST00000453867	reg_3457	ENST00000453867.30	one2one
ENSG00000137843	ENST00000560346	reg_3457	ENST00000560346.30	one2one
ENSG00000137843	ENST00000542403	reg_3457	ENST00000542403.30	one2one
ENSG00000186815	ENST00000541517	reg_9801	ENST00000541517.68	one2one
ENSG00000186815	ENST00000392569	reg_9801	ENST00000392569.68	one2one
ENSG00000186815	ENST00000335509	reg_9801	ENST00000335509.68	one2one
ENSG00000186815	ENST00000550785	reg_9801	ENST00000550785.68	one2one
ENSG00000119636	ENST00000394009	reg_6969	ENST00000394009.3	one2one
ENSG00000167874	ENST00000301599	reg_7147	ENST00000301599.66	one2one
ENSG00000166411	ENST00000299518	reg_16058	ENST00000299518.317	one2one
ENSG00000166411	ENST00000558554	reg_16058	ENST00000558554.317	one2one
ENSG00000180667	ENST00000367084	reg_7811	ENST00000367084.216	one2one
ENSG00000180667	ENST00000315927	reg_7811	ENST00000315927.216	one2one
ENSG00000124006	ENST00000603926	reg_5777	ENST00000603926.2	one2one
ENSG00000124006	ENST00000404537	reg_5777	ENST00000404537.2	one2one
ENSG00000124006	ENST00000373876	reg_5777	ENST00000373876.2	one2one
ENSG00000204370	ENST00000528182	reg_3439	ENST00000528182.42	one2one
ENSG00000204370	ENST00000526592	reg_3439	ENST00000526592.42	one2one
ENSG00000204370	ENST00000375549	reg_3439	ENST00000375549.42	one2one
ENSG00000143520	ENST00000388718	reg_4306	ENST00000388718.100	one2one
ENSG00000197070	ENST00000371421	reg_10542	ENST00000371421.6	one2one
ENSG00000213588	ENST00000395064	reg_7911	ENST00000395064.74	one2one
ENSG00000168269	ENST00000306268	reg_2351	ENST00000306268.85	one2one
ENSG00000187105	ENST00000553558	reg_3845	ENST00000553558.3	one2one
ENSG00000187105	ENST00000334988	reg_3845	ENST00000334988.3	one2one
ENSG00000172264	ENST00000642719	reg_4054	ENST00000642719.29	one2one
ENSG00000172264	ENST00000217246	reg_4054	ENST00000217246.29	one2one
ENSG00000137500	ENST00000529689	reg_5403	ENST00000529689.61	one2one
ENSG00000137500	ENST00000455220	reg_5403	ENST00000455220.61	one2one
ENSG00000137500	ENST00000529073	reg_5403	ENST00000529073.61	one2one
ENSG00000112079	ENST00000229812	reg_17661	ENST00000229812.223	one2one
ENSG00000155962	ENST00000369449	reg_5684	ENST00000369449.795	one2one
ENSG00000173578	ENST00000309285	reg_12582	ENST00000309285.5	one2one
ENSG00000134121	ENST00000397491	reg_16767	ENST00000397491.5	many2many
ENSG00000134121	ENST00000256509	reg_16767	ENST00000256509.5	many2many
ENSG00000196415	ENST00000234347	reg_9824	ENST00000234347.1147797	many2many
ENSG00000196415	ENST00000234347	reg_1190	ENST00000234347.121	many2many
ENSG00000196415	ENST00000234347	reg_16767	ENST00000234347.1019973	many2many
ENSG00000196415	ENST00000544537	reg_1190	ENST00000544537.121	many2many
ENSG00000197584	ENST00000358316	reg_7631	ENST00000358316.20	one2one
ENSG00000197584	ENST00000617329	reg_7631	ENST00000617329.20	one2one
ENSG00000197584	ENST00000420517	reg_7631	ENST00000420517.20	one2one
ENSG00000197584	ENST00000452583	reg_7631	ENST00000452583.20	one2one
ENSG00000197584	ENST00000432997	reg_7631	ENST00000432997.20	one2one
ENSG00000161082	ENST00000541430	reg_1238	ENST00000541430.121	one2one
ENSG00000161082	ENST00000292672	reg_1238	ENST00000292672.121	one2one
ENSG00000197296	ENST00000396825	reg_11034	ENST00000396825.32	one2one
ENSG00000181585	ENST00000643606	reg_16592	ENST00000643606.5	one2one
ENSG00000176922	ENST00000322101	reg_699	ENST00000322101.10	one2one
ENSG00000118363	ENST00000263672	reg_14768	ENST00000263672.163	one2one
ENSG00000118363	ENST00000610881	reg_14768	ENST00000610881.163	one2one
ENSG00000274349	ENST00000612867	None	None	one2zero
ENSG00000274349	ENST00000621410	None	None	one2zero
ENSG00000131876	ENST00000254193	reg_357	ENST00000254193.79	one2one
ENSG00000136147	ENST00000488958	None	None	one2zero
ENSG00000136147	ENST00000378319	None	None	one2zero
ENSG00000136147	ENST00000357596	None	None	one2zero
ENSG00000116785	ENST00000391985	reg_17421	ENST00000391985.1337	many2many
ENSG00000116785	ENST00000391985	reg_17525	ENST00000391985.44	many2many
ENSG00000116785	ENST00000391985	reg_17667	ENST00000391985.34654	many2many
ENSG00000116785	ENST00000391985	reg_17421	ENST00000391985.4007	many2many
ENSG00000116785	ENST00000367425	reg_17525	ENST00000367425.44	many2many
ENSG00000116785	ENST00000367425	reg_17421	ENST00000367425.1337	many2many
ENSG00000116785	ENST00000367425	reg_17421	ENST00000367425.4007	many2many
ENSG00000134389	ENST00000256785	reg_17421	ENST00000256785.44	many2many
ENSG00000000971	ENST00000367429	reg_17422	ENST00000367429.44	many2many
ENSG00000000971	ENST00000367429	reg_17422	ENST00000367429.2214	many2many
ENSG00000244414	ENST00000320493	reg_17421	ENST00000320493.44	many2many
ENSG00000244414	ENST00000320493	reg_17422	ENST00000320493.80004	many2many
ENSG00000244414	ENST00000320493	reg_17421	ENST00000320493.1337	many2many
ENSG00000244414	ENST00000320493	reg_17525	ENST00000320493.3994	many2many
ENSG00000244414	ENST00000320493	reg_17559	ENST00000320493.2214	many2many
ENSG00000244414	ENST00000367424	reg_17481	ENST00000367424.59744	many2many
ENSG00000244414	ENST00000367424	reg_17639	ENST00000367424.5620	many2many
ENSG00000244414	ENST00000367424	reg_17421	ENST00000367424.1337	many2many
ENSG00000244414	ENST00000367424	reg_17421	ENST00000367424.44	many2many
ENSG00000244414	ENST00000367424	reg_17559	ENST00000367424.2214	many2many
ENSG00000134365	ENST00000608469	reg_17421	ENST00000608469.1337	many2many
ENSG00000134365	ENST00000608469	reg_17421	ENST00000608469.44	many2many
ENSG00000134365	ENST00000608469	reg_17421	ENST00000608469.5620	many2many
ENSG00000134365	ENST00000608469	reg_17421	ENST00000608469.34429	many2many
ENSG00000134365	ENST00000367416	reg_17421	ENST00000367416.34429	many2many
ENSG00000134365	ENST00000367416	reg_17421	ENST00000367416.1337	many2many
ENSG00000134365	ENST00000367416	reg_17421	ENST00000367416.5620	many2many
ENSG00000134365	ENST00000367416	reg_17421	ENST00000367416.44	many2many
ENSG00000080910	ENST00000476712	reg_17421	ENST00000476712.44	many2many
ENSG00000080910	ENST00000649283	reg_17421	ENST00000649283.44	many2many
ENSG00000080910	ENST00000367415	reg_17421	ENST00000367415.44	many2many
ENSG00000080910	ENST00000367421	reg_17421	ENST00000367421.44	many2many
ENSG00000156697	ENST00000394422	reg_5969	ENST00000394422.17	one2one
ENSG00000156697	ENST00000425117	reg_5969	ENST00000425117.17	one2one
ENSG00000142731	ENST00000515069	reg_17380	ENST00000515069.27	one2one
ENSG00000142731	ENST00000514379	reg_17380	ENST00000514379.27	one2one
ENSG00000142731	ENST00000513090	reg_17380	ENST00000513090.27	one2one
ENSG00000142731	ENST00000507249	reg_17380	ENST00000507249.27	one2one
ENSG00000142731	ENST00000270861	reg_17380	ENST00000270861.27	one2one
ENSG00000154845	ENST00000400555	reg_1380	ENST00000400555.54	one2one
ENSG00000154845	ENST00000400556	reg_1380	ENST00000400556.54	one2one
ENSG00000141446	ENST00000269214	reg_8757	ENST00000269214.11	one2one
ENSG00000134830	ENST00000595464	None	None	one2zero
ENSG00000134830	ENST00000600626	None	None	one2zero
ENSG00000174437	ENST00000308664	reg_9731	ENST00000308664.68	one2one
ENSG00000174437	ENST00000539276	reg_9731	ENST00000539276.68	one2one
ENSG00000155066	ENST00000317620	reg_14083	ENST00000317620.128	one2one
ENSG00000155066	ENST00000403131	reg_14083	ENST00000403131.128	one2one
ENSG00000155066	ENST00000317668	reg_14083	ENST00000317668.128	one2one
ENSG00000149380	ENST00000331597	reg_103	ENST00000331597.814	one2one
ENSG00000149380	ENST00000427714	reg_103	ENST00000427714.814	one2one
ENSG00000104522	ENST00000425753	reg_8708	ENST00000425753.127	one2one
ENSG00000104522	ENST00000529064	reg_8708	ENST00000529064.127	one2one
ENSG00000181752	ENST00000313447	None	None	one2zero
ENSG00000196408	ENST00000397280	None	None	one2zero
ENSG00000196408	ENST00000356120	None	None	one2zero
ENSG00000196408	ENST00000354249	None	None	one2zero
ENSG00000196408	ENST00000566005	None	None	one2zero
ENSG00000112237	ENST00000518714	reg_12034	ENST00000518714.1	one2one
ENSG00000112237	ENST00000520429	reg_12034	ENST00000520429.1	one2one
ENSG00000112237	ENST00000520371	reg_12034	ENST00000520371.1	one2one
ENSG00000112237	ENST00000369220	reg_12034	ENST00000369220.1	one2one
ENSG00000159840	ENST00000392910	reg_13626	ENST00000392910.12	one2one
ENSG00000159840	ENST00000322764	reg_13626	ENST00000322764.12	one2one
ENSG00000103266	ENST00000219548	reg_12776	ENST00000219548.55	one2one
ENSG00000188620	ENST00000357878	reg_1109	ENST00000357878.16	one2one
ENSG00000187688	ENST00000338560	reg_11857	ENST00000338560.183	one2one
ENSG00000213676	ENST00000375203	reg_2080	ENST00000375203.74	one2one
ENSG00000213676	ENST00000453203	reg_2080	ENST00000453203.74	one2one
ENSG00000213676	ENST00000375201	reg_2080	ENST00000375201.74	one2one
ENSG00000154957	ENST00000580306	reg_338	ENST00000580306.82	one2one
ENSG00000154957	ENST00000322748	reg_338	ENST00000322748.82	one2one
ENSG00000154957	ENST00000580613	reg_338	ENST00000580613.82	one2one
ENSG00000154957	ENST00000454073	reg_338	ENST00000454073.82	one2one
ENSG00000128928	ENST00000487418	reg_3692	ENST00000487418.30	one2one
ENSG00000128928	ENST00000479013	reg_3692	ENST00000479013.30	one2one
ENSG00000128928	ENST00000651168	reg_3692	ENST00000651168.30	one2one
ENSG00000128928	ENST00000650656	reg_3692	ENST00000650656.30	one2one
ENSG00000177096	ENST00000321753	reg_15700	ENST00000321753.70	one2one
ENSG00000130287	ENST00000252575	reg_2511	ENST00000252575.120	one2one
ENSG00000105063	ENST00000412770	reg_2720	ENST00000412770.38	one2one
ENSG00000105063	ENST00000587283	reg_2720	ENST00000587283.38	one2one
ENSG00000101605	ENST00000261606	reg_2386	ENST00000261606.54	one2one
ENSG00000101605	ENST00000356443	reg_2386	ENST00000356443.54	one2one
ENSG00000101605	ENST00000400569	reg_2386	ENST00000400569.54	one2one
ENSG00000106701	ENST00000484973	reg_10644	ENST00000484973.6	one2one
ENSG00000106701	ENST00000394926	reg_10644	ENST00000394926.6	one2one
ENSG00000106701	ENST00000481272	reg_10644	ENST00000481272.6	one2one
ENSG00000171956	ENST00000396057	reg_15027	ENST00000396057.73	one2one
ENSG00000157429	ENST00000565637	None	None	one2zero
ENSG00000157429	ENST00000288177	None	None	one2zero
ENSG00000157429	ENST00000565100	None	None	one2zero
ENSG00000157429	ENST00000564230	None	None	one2zero
ENSG00000101017	ENST00000372285	reg_4461	ENST00000372285.32	one2one
ENSG00000081052	ENST00000396625	reg_5811	ENST00000396625.2	one2one
ENSG00000146648	ENST00000455089	reg_6645	ENST00000455089.190	one2one
ENSG00000146648	ENST00000454757	reg_6645	ENST00000454757.190	one2one
ENSG00000146648	ENST00000275493	reg_6645	ENST00000275493.190	one2one
ENSG00000212127	ENST00000537503	None	None	one2zero
ENSG00000134061	ENST00000256447	reg_10888	ENST00000256447.4	one2one
ENSG00000262655	ENST00000576479	reg_15482	ENST00000576479.10	one2one
ENSG00000085117	ENST00000342935	reg_15514	ENST00000342935.10	one2one
ENSG00000085117	ENST00000227155	reg_15514	ENST00000227155.10	one2one
ENSG00000181333	ENST00000315765	reg_3256	ENST00000315765.328	one2one
ENSG00000127191	ENST00000247668	reg_10934	ENST00000247668.6	one2one
ENSG00000179919	ENST00000326258	None	None	one2zero
ENSG00000163794	ENST00000296099	reg_5657	ENST00000296099.24	one2one
ENSG00000103365	ENST00000309859	reg_12296	ENST00000309859.105	one2one
ENSG00000157368	ENST00000566361	reg_9031	ENST00000566361.80	one2one
ENSG00000157368	ENST00000288098	reg_9031	ENST00000288098.80	one2one
ENSG00000157368	ENST00000429149	reg_9031	ENST00000429149.80	one2one
ENSG00000198090	ENST00000345847	None	None	one2zero
ENSG00000138303	ENST00000394915	reg_3377	ENST00000394915.56	one2one
ENSG00000138303	ENST00000342444	reg_3377	ENST00000342444.56	one2one
ENSG00000138303	ENST00000672774	reg_3377	ENST00000672774.56	one2one
ENSG00000138303	ENST00000317126	reg_3377	ENST00000317126.56	one2one
ENSG00000138303	ENST00000394919	reg_3377	ENST00000394919.56	one2one
ENSG00000138303	ENST00000672940	reg_3377	ENST00000672940.56	one2one
ENSG00000138303	ENST00000672957	reg_3377	ENST00000672957.56	one2one
ENSG00000137221	ENST00000372452	reg_16404	ENST00000372452.1	one2one
ENSG00000137221	ENST00000436109	reg_16404	ENST00000436109.1	one2one
ENSG00000137221	ENST00000372449	reg_16404	ENST00000372449.1	one2one
ENSG00000137221	ENST00000438588	reg_16404	ENST00000438588.1	one2one
ENSG00000137221	ENST00000259751	reg_16404	ENST00000259751.1	one2one
ENSG00000137221	ENST00000372445	reg_16404	ENST00000372445.1	one2one
ENSG00000137221	ENST00000372444	reg_16404	ENST00000372444.1	one2one
ENSG00000170264	ENST00000405894	reg_5541	ENST00000405894.25	one2one
ENSG00000170264	ENST00000404929	reg_5541	ENST00000404929.25	one2one
ENSG00000081248	ENST00000362061	reg_17255	ENST00000362061.44	one2one
ENSG00000081248	ENST00000367338	reg_17255	ENST00000367338.44	one2one
ENSG00000114204	ENST00000461846	reg_1555	ENST00000461846.20	one2one
ENSG00000114204	ENST00000471111	reg_1555	ENST00000471111.20	one2one
ENSG00000114204	ENST00000264677	reg_1555	ENST00000264677.20	one2one
ENSG00000114204	ENST00000616363	reg_1555	ENST00000616363.20	one2one
ENSG00000114204	ENST00000476257	reg_1555	ENST00000476257.20	one2one
ENSG00000115904	ENST00000402219	reg_5910	ENST00000402219.24	one2one
ENSG00000115904	ENST00000395038	reg_5910	ENST00000395038.24	one2one
ENSG00000121749	ENST00000319106	reg_15060	ENST00000319106.14	one2one
ENSG00000121749	ENST00000485960	reg_15060	ENST00000485960.14	one2one
ENSG00000121749	ENST00000550746	reg_15060	ENST00000550746.14	one2one
ENSG00000182631	ENST00000330120	reg_13566	ENST00000330120.4	one2one
ENSG00000158470	ENST00000371711	reg_11669	ENST00000371711.32	one2one
ENSG00000039139	ENST00000265104	reg_10413	ENST00000265104.4	one2one
ENSG00000188859	ENST00000354422	reg_5508	ENST00000354422.111	one2one
ENSG00000188859	ENST00000338353	reg_5508	ENST00000338353.111	one2one
ENSG00000178605	ENST00000326153	reg_13013	ENST00000326153.3718	one2one
ENSG00000101986	ENST00000218104	reg_6023	ENST00000218104.17	one2one
ENSG00000117215	ENST00000375105	reg_5250	ENST00000375105.9	one2one
ENSG00000168685	ENST00000506850	reg_13808	ENST00000506850.4	one2one
ENSG00000168685	ENST00000303115	reg_13808	ENST00000303115.4	one2one
ENSG00000002549	ENST00000226299	reg_5033	ENST00000226299.7	one2one
ENSG00000002549	ENST00000618908	reg_5033	ENST00000618908.7	one2one
ENSG00000002549	ENST00000606142	reg_5033	ENST00000606142.7	one2one
ENSG00000168096	ENST00000446014	reg_16915	ENST00000446014.55	one2one
ENSG00000168096	ENST00000614075	reg_16915	ENST00000614075.55	one2one
ENSG00000168096	ENST00000585773	reg_16915	ENST00000585773.55	one2one
ENSG00000168096	ENST00000450067	reg_16915	ENST00000450067.55	one2one
ENSG00000168096	ENST00000304283	reg_16915	ENST00000304283.55	one2one
ENSG00000204311	ENST00000375129	reg_14034	ENST00000375129.2	one2one
ENSG00000204311	ENST00000644580	reg_14034	ENST00000644580.2	one2one
ENSG00000182183	ENST00000517870	reg_11874	ENST00000517870.9	one2one
ENSG00000054392	ENST00000413764	reg_17478	ENST00000413764.58	one2one
ENSG00000054392	ENST00000537898	reg_17478	ENST00000537898.58	one2one
ENSG00000054392	ENST00000367010	reg_17478	ENST00000367010.58	one2one
ENSG00000054392	ENST00000261458	reg_17478	ENST00000261458.58	one2one
ENSG00000054392	ENST00000545154	reg_17478	ENST00000545154.58	one2one
ENSG00000187766	ENST00000334662	None	None	one2zero
ENSG00000108849	ENST00000225992	reg_3803	ENST00000225992.37	one2one
ENSG00000108849	ENST00000587006	reg_3803	ENST00000587006.37	one2one
ENSG00000108849	ENST00000591228	reg_3803	ENST00000591228.37	one2one
ENSG00000214510	ENST00000511106	reg_16079	ENST00000511106.78	one2one
ENSG00000109586	ENST00000265000	reg_10868	ENST00000265000.36	one2one
ENSG00000146090	ENST00000393371	None	None	one2zero
ENSG00000146090	ENST00000361132	None	None	one2zero
ENSG00000275700	ENST00000619387	reg_6663	ENST00000619387.118	one2one
ENSG00000179859	ENST00000324348	reg_3556	ENST00000324348.66	one2one
ENSG00000284895	ENST00000646142	reg_5078	ENST00000646142.9	one2one
ENSG00000182836	ENST00000328457	reg_10706	ENST00000328457.4	one2one
ENSG00000182836	ENST00000377801	reg_10706	ENST00000377801.4	one2one
