Region_ID	Projection_ID
reg_11014	ENST00000303721.9
reg_11014	ENST00000371212.9
reg_11014	ENST00000371218.9
reg_11015	ENST00000361661.7
reg_11015	ENST00000398516.7
reg_11016	ENST00000370792.23
reg_11016	ENST00000370793.23
reg_11016	ENST00000370794.23
reg_11016	ENST00000357428.23
reg_11017	ENST00000273857.7
reg_11017	ENST00000504584.7
reg_11017	ENST00000502252.7
reg_11017	ENST00000508498.7
reg_11017	ENST00000505909.7
reg_11017	ENST00000610355.7
reg_11018	ENST00000373191.9
reg_11019	ENST00000370456.208448
reg_11020	ENST00000372797.9
reg_11020	ENST00000372798.9
reg_11020	ENST00000372802.9
reg_11020	ENST00000340450.9
reg_11020	ENST00000372792.9
reg_11020	ENST00000372805.9
reg_11021	ENST00000469435.164
reg_11021	ENST00000542957.164
reg_11021	ENST00000497571.164
reg_11022	ENST00000371714.9
reg_11022	ENST00000428468.9
reg_11022	ENST00000361556.9
reg_11022	ENST00000453295.9
reg_11022	ENST00000447887.9
reg_11023	ENST00000370949.9
reg_11023	ENST00000370950.9
reg_11023	ENST00000370951.9
reg_11024	ENST00000675087.91
reg_11024	ENST00000676184.91
reg_11024	ENST00000674914.91
reg_11024	ENST00000645164.91
reg_11024	ENST00000642355.91
reg_11024	ENST00000675086.91
reg_11024	ENST00000406462.91
reg_11024	ENST00000264126.91
reg_11024	ENST00000446797.91
reg_11024	ENST00000441735.91
reg_11025	ENST00000389609.7
reg_11025	ENST00000635206.7
reg_11025	ENST00000504487.7
reg_11026	ENST00000295974.7
reg_11026	ENST00000508593.7
reg_11026	ENST00000506352.7
reg_11026	ENST00000513140.7
reg_11027	ENST00000543823.9
reg_11027	ENST00000616558.9
reg_11027	ENST00000318074.9
reg_11027	ENST00000618673.9
reg_11028	ENST00000257181.9
reg_11029	ENST00000646971.9
reg_11029	ENST00000645034.9
reg_11029	ENST00000351035.9
reg_11029	ENST00000372368.9
reg_11029	ENST00000647237.9
reg_11029	ENST00000262915.9
reg_11029	ENST00000644195.9
reg_11029	ENST00000361400.9
reg_11029	ENST00000372372.9
reg_11029	ENST00000642331.9
reg_11029	ENST00000646686.9
reg_11029	ENST00000361746.9
reg_11029	ENST00000361392.9
reg_11029	ENST00000347631.9
reg_11029	ENST00000372374.9
reg_11029	ENST00000372369.9
reg_11029	ENST00000643252.9
reg_11029	ENST00000647148.9
reg_11030	ENST00000413052.59
reg_11030	ENST00000369645.59
reg_11030	ENST00000369644.59
reg_11030	ENST00000357443.59
reg_11031	ENST00000393203.59
reg_11032	ENST00000307659.161
reg_11032	ENST00000425103.161
reg_11033	ENST00000370425.23
reg_11034	ENST00000396825.32
reg_11035	ENST00000369559.59
reg_11035	ENST00000369558.59
reg_11035	ENST00000369561.59
reg_11035	ENST00000426820.59
reg_11035	ENST00000626993.59
reg_11035	ENST00000369555.59
reg_11036	ENST00000401088.9
reg_11036	ENST00000492354.9
reg_11036	ENST00000471507.9
reg_11036	ENST00000401089.9
reg_11037	ENST00000374253.9
reg_11037	ENST00000361530.9
reg_11038	ENST00000317676.32
reg_11039	ENST00000621696.32
reg_11039	ENST00000371602.32
reg_11039	ENST00000673732.32
reg_11039	ENST00000396032.32
reg_11039	ENST00000396029.32
reg_11039	ENST00000349014.32
reg_11040	ENST00000511976.7
reg_11040	ENST00000503556.7
reg_11040	ENST00000508369.7
reg_11040	ENST00000509094.7
reg_11040	ENST00000513837.7
reg_11040	ENST00000264344.7
reg_11040	ENST00000395002.7
reg_11041	ENST00000372754.32
reg_11041	ENST00000372756.32
reg_11041	ENST00000353917.32
reg_11041	ENST00000537548.32
reg_11041	ENST00000360607.32
reg_11042	ENST00000395961.32
reg_11042	ENST00000371435.32
reg_11043	ENST00000217233.143
reg_11043	ENST00000422053.143
reg_11044	ENST00000335514.9
reg_11045	ENST00000375108.9
reg_11046	ENST00000357917.50
reg_11046	ENST00000337910.50
reg_11047	ENST00000622789.32
reg_11047	ENST00000618838.32
reg_11047	ENST00000612157.32
reg_11047	ENST00000619493.32
reg_11048	ENST00000510985.7
reg_11048	ENST00000295488.7
reg_11049	ENST00000511071.7
reg_11049	ENST00000503000.7
reg_11049	ENST00000509171.7
reg_11049	ENST00000290974.7
reg_11049	ENST00000508471.7
reg_11049	ENST00000515312.7
reg_11050	ENST00000369496.59
reg_11050	ENST00000295598.59
reg_11050	ENST00000537345.59
reg_11051	ENST00000376014.9
reg_11051	ENST00000376008.9
reg_11051	ENST00000428417.9
reg_11051	ENST00000400796.9
reg_11052	ENST00000357083.9
reg_11052	ENST00000652274.9
reg_11052	ENST00000371824.9
reg_11052	ENST00000371827.9
reg_11052	ENST00000371823.9
reg_11052	ENST00000650764.9
reg_11052	ENST00000371819.9
reg_11052	ENST00000371821.9
reg_11052	ENST00000448907.9
reg_11052	ENST00000651347.9
reg_11053	ENST00000234961.9
reg_11053	ENST00000621425.9
reg_11054	ENST00000642363.9
reg_11054	ENST00000375799.9
reg_11054	ENST00000375793.9
reg_11055	ENST00000370077.32
reg_11055	ENST00000370069.32
reg_11055	ENST00000266068.32
reg_11056	ENST00000354431.23
reg_11056	ENST00000395089.23
reg_11056	ENST00000370911.23
reg_11056	ENST00000370909.23
reg_11057	ENST00000356836.9
reg_11057	ENST00000434555.9
reg_11057	ENST00000372324.9
reg_11057	ENST00000309519.9
reg_11058	ENST00000370986.9
reg_11058	ENST00000617962.9
reg_11059	ENST00000395343.32
reg_11059	ENST00000395340.32
reg_11059	ENST00000266070.32
reg_11060	ENST00000296218.9
reg_11060	ENST00000652629.9
reg_11061	ENST00000636867.9
reg_11061	ENST00000636891.9
reg_11061	ENST00000371486.9
reg_11061	ENST00000637252.9
reg_11061	ENST00000635862.9
reg_11062	ENST00000368690.59
reg_11062	ENST00000368694.59
reg_11062	ENST00000368687.59
reg_11062	ENST00000403433.59
reg_11063	ENST00000265403.9651
reg_11063	ENST00000458688.9651
reg_11063	ENST00000338206.2602
reg_11064	ENST00000423207.9
reg_11064	ENST00000329654.9
reg_11065	ENST00000370440.23
reg_11065	ENST00000337393.23
reg_11066	ENST00000429927.7
reg_11066	ENST00000307465.7
reg_11067	ENST00000614381.32
reg_11067	ENST00000371792.32
reg_11067	ENST00000340954.32
reg_11067	ENST00000360426.32
reg_11067	ENST00000371828.32
reg_11067	ENST00000371856.32
reg_11067	ENST00000347458.32
reg_11067	ENST00000371802.32
reg_11068	ENST00000372557.32
reg_11068	ENST00000372555.32
reg_11068	ENST00000232975.368705
reg_11069	ENST00000375099.9
reg_11070	ENST00000317746.1480
reg_11070	ENST00000251566.701
reg_11070	ENST00000446444.553
reg_11070	ENST00000503640.1496
reg_11070	ENST00000265403.5390
reg_11070	ENST00000512704.1496
reg_11070	ENST00000265403.2788
reg_11070	ENST00000338206.916
reg_11070	ENST00000446444.8156
reg_11070	ENST00000305107.1033
reg_11070	ENST00000286604.1496
reg_11070	ENST00000305231.6050
reg_11070	ENST00000335568.1840
reg_11070	ENST00000251566.6491
reg_11070	ENST00000458688.2788
reg_11070	ENST00000458688.5390
reg_11070	ENST00000335568.1121
reg_11070	ENST00000305107.6274
reg_11071	ENST00000504762.7
reg_11071	ENST00000618802.7
reg_11071	ENST00000616980.7
reg_11071	ENST00000506738.7
reg_11071	ENST00000248701.7
reg_11072	ENST00000522796.9
reg_11072	ENST00000519684.9
reg_11073	ENST00000441801.9
reg_11073	ENST00000375766.9
reg_11073	ENST00000375771.9
reg_11073	ENST00000332305.9
reg_11074	ENST00000271857.59
reg_11074	ENST00000624995.59
reg_11075	ENST00000465864.9
reg_11075	ENST00000400181.9
reg_11075	ENST00000356634.9
reg_11076	ENST00000217182.32
reg_11077	ENST00000503434.3091
reg_11077	ENST00000504570.3091
reg_11077	ENST00000382051.3091
reg_11077	ENST00000645788.3091
reg_11078	ENST00000338513.9
reg_11079	ENST00000370611.23
reg_11079	ENST00000440886.23
reg_11080	ENST00000515064.7
reg_11080	ENST00000441778.7
reg_11080	ENST00000502640.7
reg_11080	ENST00000304523.7
reg_11081	ENST00000216862.32
reg_11081	ENST00000395955.32
reg_11082	ENST00000356595.23
reg_11082	ENST00000628037.23
reg_11082	ENST00000460330.23
reg_11082	ENST00000306666.23
reg_11082	ENST00000351052.23
reg_11082	ENST00000370931.23
reg_11082	ENST00000354608.23
reg_11082	ENST00000370932.23
reg_11082	ENST00000370924.23
reg_11083	ENST00000295694.59
reg_11083	ENST00000405535.59
reg_11083	ENST00000357501.59
reg_11084	ENST00000352393.32
reg_11084	ENST00000397442.32
reg_11084	ENST00000374104.32
reg_11084	ENST00000317677.32
reg_11084	ENST00000359646.32
reg_11084	ENST00000374114.32
reg_11085	ENST00000369611.59
reg_11085	ENST00000369615.59
reg_11085	ENST00000369617.59
reg_11085	ENST00000307546.59
reg_11086	ENST00000373700.50
reg_11086	ENST00000277817.50
reg_11086	ENST00000395198.50
reg_11086	ENST00000412272.50
reg_11087	ENST00000370332.23
reg_11087	ENST00000427103.23
reg_11087	ENST00000294702.23
reg_11088	ENST00000373586.9
reg_11089	ENST00000380840.7
reg_11089	ENST00000512706.7
reg_11089	ENST00000507014.7
reg_11089	ENST00000513257.7
reg_11089	ENST00000324439.7
reg_11090	ENST00000559279.39791
reg_11090	ENST00000352331.39791
reg_11090	ENST00000260363.39791
reg_11090	ENST00000395392.39791
reg_11090	ENST00000647715.39791
reg_11091	ENST00000375679.9
reg_11091	ENST00000439316.1332
reg_11091	ENST00000331433.1332
reg_11091	ENST00000375692.1332
reg_11092	ENST00000333070.9
reg_11092	ENST00000373564.9
reg_11092	ENST00000619559.9
reg_11092	ENST00000336890.9
reg_11093	ENST00000260508.23
reg_11093	ENST00000370491.23
reg_11094	ENST00000373443.9
reg_11094	ENST00000373441.9
reg_11094	ENST00000294517.9
reg_11095	ENST00000375523.32
reg_11095	ENST00000356173.32
reg_11096	ENST00000311066.9
reg_11096	ENST00000413440.9
reg_11096	ENST00000235372.9
reg_11096	ENST00000343137.9
reg_11097	ENST00000551118.50
reg_11097	ENST00000358410.50
reg_11098	ENST00000359359.89
reg_11098	ENST00000480824.89
reg_11098	ENST00000355190.89
reg_11098	ENST00000373685.89
reg_11099	ENST00000411986.9
reg_11099	ENST00000346806.9
reg_11099	ENST00000370938.9
reg_11100	ENST00000360466.23
reg_11100	ENST00000400930.23
reg_11100	ENST00000349431.23
reg_11101	ENST00000374307.9
reg_11101	ENST00000374300.9
reg_11101	ENST00000374303.9
reg_11101	ENST00000374301.9
reg_11102	ENST00000374550.9
reg_11102	ENST00000458455.9
reg_11102	ENST00000643754.9
reg_11103	ENST00000372851.32
reg_11103	ENST00000541604.32
reg_11104	ENST00000368236.59
reg_11105	ENST00000372811.9
reg_11105	ENST00000372809.9
reg_11106	ENST00000305107.2392
reg_11106	ENST00000317746.2594
reg_11106	ENST00000265403.1353
reg_11106	ENST00000305231.735
reg_11106	ENST00000335568.696
reg_11106	ENST00000338206.1480
reg_11106	ENST00000446444.1695
reg_11106	ENST00000446444.7
reg_11106	ENST00000335568.1193
reg_11106	ENST00000305231.559
reg_11106	ENST00000458688.1353
reg_11106	ENST00000305107.553
reg_11107	ENST00000271526.59
reg_11108	ENST00000370630.23
reg_11109	ENST00000353151.7
reg_11110	ENST00000616167.32
reg_11110	ENST00000612493.32
reg_11110	ENST00000359003.32
reg_11110	ENST00000374796.32
reg_11111	ENST00000374152.9
reg_11111	ENST00000457599.9
reg_11111	ENST00000430799.9
reg_11111	ENST00000324856.9
reg_11112	ENST00000338206.2594
reg_11112	ENST00000446444.3032
reg_11112	ENST00000265403.7951
reg_11112	ENST00000458688.7951
reg_11112	ENST00000514019.2392
reg_11112	ENST00000335568.1724
reg_11112	ENST00000286604.2392
reg_11112	ENST00000512704.2392
reg_11112	ENST00000503640.2392
reg_11112	ENST00000305107.9517
reg_11113	ENST00000373306.50
reg_11113	ENST00000619173.50
reg_11114	ENST00000368286.59
reg_11114	ENST00000368282.59
reg_11114	ENST00000355014.59
reg_11114	ENST00000368284.59
reg_11114	ENST00000368285.59
reg_11115	ENST00000315782.161
reg_11115	ENST00000382480.161
reg_11115	ENST00000360986.161
reg_11116	ENST00000369908.32
reg_11116	ENST00000354216.32
reg_11117	ENST00000330388.23
reg_11118	ENST00000372025.9
reg_11119	ENST00000377658.23
reg_11119	ENST00000377663.23
reg_11120	ENST00000353341.7
reg_11120	ENST00000313899.7
reg_11120	ENST00000352301.7
reg_11121	ENST00000335282.9
reg_11122	ENST00000378821.889926
reg_11123	ENST00000674537.59
reg_11123	ENST00000368196.59
reg_11123	ENST00000358660.59
reg_11123	ENST00000524377.59
reg_11123	ENST00000392302.59
reg_11124	ENST00000371033.32
reg_11124	ENST00000355937.32
reg_11125	ENST00000397425.32
reg_11125	ENST00000541387.32
reg_11125	ENST00000374085.32
reg_11125	ENST00000374092.32
reg_11126	ENST00000313334.9
reg_11126	ENST00000484036.9
reg_11127	ENST00000361084.59
reg_11128	ENST00000371316.9
reg_11128	ENST00000343744.9
reg_11129	ENST00000295898.7
reg_11130	ENST00000368302.59
reg_11130	ENST00000368305.59
reg_11131	ENST00000308973.7
reg_11131	ENST00000622002.7
reg_11131	ENST00000508334.7
reg_11131	ENST00000506111.7
reg_11131	ENST00000613579.7
reg_11131	ENST00000361424.7
reg_11132	ENST00000381210.7
reg_11132	ENST00000507440.7
reg_11133	ENST00000368173.59
reg_11133	ENST00000359209.59
reg_11134	ENST00000647408.23
reg_11134	ENST00000234590.23
reg_11135	ENST00000652747.91
reg_11135	ENST00000652342.91
reg_11135	ENST00000487146.91
reg_11135	ENST00000617047.91
reg_11135	ENST00000650953.91
reg_11135	ENST00000654015.91
reg_11135	ENST00000602849.91
reg_11135	ENST00000618772.91
reg_11135	ENST00000369784.91
reg_11136	ENST00000428554.9
reg_11136	ENST00000657597.9
reg_11136	ENST00000340612.9
reg_11136	ENST00000664805.9
reg_11136	ENST00000660083.9
reg_11136	ENST00000668663.9
reg_11136	ENST00000667205.9
reg_11136	ENST00000342022.9
reg_11136	ENST00000665176.9
reg_11137	ENST00000442598.9
reg_11137	ENST00000371975.9
reg_11137	ENST00000671528.9
reg_11138	ENST00000252015.32
reg_11138	ENST00000451813.32
reg_11139	ENST00000509867.7
reg_11139	ENST00000330838.7
reg_11139	ENST00000358602.7
reg_11140	ENST00000371281.9
reg_11141	ENST00000373673.50
reg_11142	ENST00000354839.7
reg_11142	ENST00000511294.7
reg_11142	ENST00000273854.7
reg_11142	ENST00000622150.7
reg_11142	ENST00000432638.7
reg_11142	ENST00000613740.7
reg_11143	ENST00000374627.9
reg_11143	ENST00000400191.9
reg_11143	ENST00000374630.9
reg_11143	ENST00000374632.9
reg_11144	ENST00000400661.9
reg_11144	ENST00000420770.9
reg_11144	ENST00000375375.9
reg_11145	ENST00000317745.7
reg_11145	ENST00000420433.7
reg_11145	ENST00000503639.7
reg_11145	ENST00000556614.7
reg_11145	ENST00000381255.7
reg_11145	ENST00000337881.7
reg_11145	ENST00000553379.7
reg_11145	ENST00000508121.7
reg_11145	ENST00000556376.7
reg_11145	ENST00000555760.7
reg_11145	ENST00000381260.7
reg_11146	ENST00000373045.9
reg_11147	ENST00000514800.7
reg_11147	ENST00000329687.7
reg_11147	ENST00000355443.7
reg_11147	ENST00000507555.7
reg_11148	ENST00000637179.23
reg_11148	ENST00000401095.23
reg_11149	ENST00000264867.7
reg_11149	ENST00000613098.7
reg_11150	ENST00000271277.59
reg_11151	ENST00000395659.32
reg_11151	ENST00000243997.32
reg_11151	ENST00000395663.32
reg_11152	ENST00000378251.23
reg_11153	ENST00000502486.7
reg_11153	ENST00000504360.7
reg_11153	ENST00000611697.7
reg_11154	ENST00000426923.7
reg_11154	ENST00000505406.7
reg_11154	ENST00000311507.7
reg_11154	ENST00000411416.7
reg_11155	ENST00000361314.9
reg_11156	ENST00000612683.59
reg_11156	ENST00000467076.59
reg_11156	ENST00000447866.59
reg_11156	ENST00000356657.59
reg_11156	ENST00000368356.59
reg_11157	ENST00000583313.211
reg_11157	ENST00000369307.211
reg_11157	ENST00000632555.211
reg_11158	ENST00000350030.9
reg_11158	ENST00000537798.9
reg_11158	ENST00000372052.9
reg_11158	ENST00000351223.9
reg_11159	ENST00000372070.9
reg_11159	ENST00000621846.9
reg_11159	ENST00000351829.9
reg_11160	ENST00000610361.9
reg_11160	ENST00000371244.9
reg_11161	ENST00000512388.161
reg_11161	ENST00000310074.161
reg_11162	ENST00000370238.23
reg_11162	ENST00000615724.23
reg_11163	ENST00000375966.32
reg_11163	ENST00000339738.32
reg_11164	ENST00000336443.32
reg_11164	ENST00000354280.32
reg_11165	ENST00000255175.32
reg_11165	ENST00000342374.32
reg_11166	ENST00000373491.89
reg_11167	ENST00000423479.32
reg_11167	ENST00000433949.32
reg_11167	ENST00000371196.32
reg_11167	ENST00000429804.32
reg_11167	ENST00000502686.32
reg_11167	ENST00000609232.32
reg_11167	ENST00000539382.32
reg_11167	ENST00000422869.32
reg_11167	ENST00000608425.32
reg_11167	ENST00000243914.32
reg_11168	ENST00000372090.9
reg_11169	ENST00000449981.89
reg_11169	ENST00000359357.89
reg_11169	ENST00000327475.89
reg_11170	ENST00000511885.7
reg_11170	ENST00000382865.7
reg_11171	ENST00000370331.23
reg_11171	ENST00000540033.23
reg_11172	ENST00000369796.91
reg_11172	ENST00000369795.91
reg_11173	ENST00000290902.7
reg_11173	ENST00000431380.7
reg_11173	ENST00000617421.7
reg_11174	ENST00000361308.59
reg_11174	ENST00000473598.59
reg_11174	ENST00000368299.59
reg_11174	ENST00000347559.59
reg_11174	ENST00000675939.59
reg_11174	ENST00000368301.59
reg_11174	ENST00000448611.59
reg_11174	ENST00000676385.59
reg_11174	ENST00000368300.59
reg_11174	ENST00000675667.59
reg_11175	ENST00000540534.32
reg_11175	ENST00000370053.32
reg_11176	ENST00000451429.9
reg_11176	ENST00000640292.9
reg_11176	ENST00000252992.9
reg_11177	ENST00000421922.9
reg_11177	ENST00000373602.9
reg_11178	ENST00000355594.211
reg_11178	ENST00000544626.211
reg_11179	ENST00000369500.59
reg_11180	ENST00000562955.9
reg_11180	ENST00000372450.9
reg_11180	ENST00000634258.9
reg_11181	ENST00000370399.23
reg_11181	ENST00000525962.23
reg_11181	ENST00000465892.23
reg_11181	ENST00000212355.23
reg_11182	ENST00000371674.32
reg_11182	ENST00000340309.32
reg_11182	ENST00000371677.32
reg_11183	ENST00000286733.7
reg_11183	ENST00000507956.7
reg_11184	ENST00000343534.91
reg_11184	ENST00000369718.91
reg_11185	ENST00000345512.9
reg_11185	ENST00000373779.9
reg_11185	ENST00000428026.9
reg_11185	ENST00000460170.9
reg_11186	ENST00000371956.9
reg_11186	ENST00000360032.9
reg_11187	ENST00000369870.91
reg_11188	ENST00000471951.32
reg_11188	ENST00000446994.32
reg_11188	ENST00000540497.32
reg_11188	ENST00000617418.32
reg_11188	ENST00000262975.32
reg_11188	ENST00000355972.32
reg_11188	ENST00000311275.32
reg_11188	ENST00000396281.32
reg_11188	ENST00000536340.32
reg_11188	ENST00000611941.32
reg_11188	ENST00000360911.32
reg_11188	ENST00000372023.32
reg_11188	ENST00000458360.32
reg_11188	ENST00000461685.32
reg_11188	ENST00000352431.32
reg_11189	ENST00000564288.9
reg_11189	ENST00000372915.9
reg_11189	ENST00000567887.9
reg_11190	ENST00000368737.592
reg_11191	ENST00000513440.7
reg_11191	ENST00000309964.7
reg_11191	ENST00000381322.7
reg_11192	ENST00000370589.23
reg_11192	ENST00000341115.23
reg_11193	ENST00000337107.9
reg_11194	ENST00000371083.9
reg_11194	ENST00000371084.9
reg_11194	ENST00000650546.9
reg_11195	ENST00000503640.7
reg_11195	ENST00000286604.7
reg_11195	ENST00000512704.7
reg_11195	ENST00000251566.916
reg_11195	ENST00000604021.7
reg_11195	ENST00000604629.7
reg_11195	ENST00000514019.7
reg_11196	ENST00000294489.9
reg_11196	ENST00000509009.9
reg_11196	ENST00000376057.9
reg_11196	ENST00000617617.9
reg_11196	ENST00000510906.9
reg_11196	ENST00000621990.9
reg_11197	ENST00000344359.32
reg_11197	ENST00000373664.32
reg_11198	ENST00000370017.91
reg_11199	ENST00000305363.295
reg_11200	ENST00000324978.59
reg_11200	ENST00000484864.59
reg_11201	ENST00000335769.32
reg_11201	ENST00000330523.32
reg_11201	ENST00000372643.13365
reg_11202	ENST00000295886.7
reg_11203	ENST00000545314.9
reg_11203	ENST00000327299.9
reg_11203	ENST00000395334.9
reg_11204	ENST00000672630.59
reg_11204	ENST00000368489.59
reg_11205	ENST00000381431.7
reg_11206	ENST00000507286.7
reg_11206	ENST00000358290.7
reg_11207	ENST00000256592.59
reg_11208	ENST00000264449.7
reg_11208	ENST00000381668.7
reg_11209	ENST00000357731.23
reg_11210	ENST00000372504.9
reg_11210	ENST00000372507.9
reg_11210	ENST00000630961.9
reg_11210	ENST00000372502.9
reg_11210	ENST00000372506.9
reg_11210	ENST00000372508.9
reg_11210	ENST00000651192.9
reg_11211	ENST00000369298.211
reg_11211	ENST00000393045.211
reg_11212	ENST00000336578.50
reg_11212	ENST00000358769.50
reg_11212	ENST00000309049.50
reg_11212	ENST00000495025.50
reg_11213	ENST00000530128.3900
reg_11213	ENST00000673563.3900
reg_11213	ENST00000381057.3900
reg_11214	ENST00000512704.1290
reg_11214	ENST00000338206.4949
reg_11214	ENST00000503640.1290
reg_11214	ENST00000305107.1889
reg_11214	ENST00000265403.4263
reg_11214	ENST00000251566.7
reg_11214	ENST00000286604.1290
reg_11214	ENST00000458688.4263
reg_11214	ENST00000335568.3426
reg_11215	ENST00000305231.5819
reg_11215	ENST00000335568.956
reg_11215	ENST00000458688.696
reg_11215	ENST00000265403.696
reg_11215	ENST00000251566.5101
reg_11215	ENST00000305107.4886
reg_11216	ENST00000433731.7
reg_11216	ENST00000382968.7
reg_11217	ENST00000375980.9
reg_11218	ENST00000621517.592
reg_11218	ENST00000579774.592
reg_11219	ENST00000369802.91
reg_11219	ENST00000329608.91
reg_11219	ENST00000420111.91
reg_11219	ENST00000369801.91
reg_11220	ENST00000622135.7
reg_11220	ENST00000286657.7
reg_11221	ENST00000474844.9
reg_11221	ENST00000537428.9
reg_11222	ENST00000614220.50
reg_11222	ENST00000618804.50
reg_11222	ENST00000621119.50
reg_11222	ENST00000435852.50
reg_11222	ENST00000611933.50
reg_11222	ENST00000468840.50
reg_11222	ENST00000422313.50
reg_11222	ENST00000618427.50
reg_11223	ENST00000537075.32
reg_11223	ENST00000306117.32
reg_11224	ENST00000326756.7
reg_11225	ENST00000375071.9
reg_11226	ENST00000514062.7
reg_11226	ENST00000295666.7
reg_11227	ENST00000355196.7
reg_11227	ENST00000500777.7
reg_11227	ENST00000505472.7
reg_11227	ENST00000264405.7
reg_11227	ENST00000509142.7
reg_11227	ENST00000513858.7
reg_11227	ENST00000395310.7
reg_11227	ENST00000443462.7
reg_11227	ENST00000311785.7
reg_11227	ENST00000505984.7
reg_11227	ENST00000348405.7
reg_11227	ENST00000448323.7
reg_11227	ENST00000508502.7
reg_11228	ENST00000338380.128300
reg_11229	ENST00000251566.1679
reg_11229	ENST00000503640.553
reg_11229	ENST00000338206.7507
reg_11229	ENST00000286604.553
reg_11229	ENST00000305107.1695
reg_11229	ENST00000305231.696
reg_11229	ENST00000512704.553
reg_11229	ENST00000446444.6837
reg_11230	ENST00000395822.32
reg_11230	ENST00000541799.32
reg_11231	ENST00000295888.7
reg_11232	ENST00000361221.9
reg_11232	ENST00000375415.9
reg_11232	ENST00000375408.9
reg_11233	ENST00000510437.7
reg_11233	ENST00000254801.7
reg_11234	ENST00000538976.89
reg_11234	ENST00000633794.89
reg_11234	ENST00000398904.89
reg_11234	ENST00000274867.89
reg_11235	ENST00000377705.23
reg_11236	ENST00000338821.32
reg_11236	ENST00000311637.32
reg_11237	ENST00000373816.9
reg_11237	ENST00000294409.9
reg_11237	ENST00000361872.9
reg_11238	ENST00000373534.9
reg_11239	ENST00000529753.91
reg_11239	ENST00000369939.91
reg_11240	ENST00000372289.9
reg_11240	ENST00000315913.9
reg_11240	ENST00000361745.9
reg_11241	ENST00000394980.504
reg_11241	ENST00000264790.504
reg_11242	ENST00000629241.32
reg_11242	ENST00000359125.32
reg_11242	ENST00000344462.32
reg_11242	ENST00000626839.32
reg_11242	ENST00000360480.32
reg_11242	ENST00000625514.32
reg_11242	ENST00000370224.32
reg_11243	ENST00000369888.32
reg_11244	ENST00000371564.32
reg_11244	ENST00000396009.32
reg_11244	ENST00000609507.32
reg_11244	ENST00000609943.32
reg_11244	ENST00000610033.32
reg_11244	ENST00000414705.32
reg_11245	ENST00000435409.59
reg_11245	ENST00000318967.59
reg_11245	ENST00000512605.59
reg_11246	ENST00000381941.143
reg_11246	ENST00000246100.143
reg_11246	ENST00000304189.143
reg_11246	ENST00000381939.143
reg_11246	ENST00000541082.143
reg_11247	ENST00000648608.91
reg_11247	ENST00000271324.91
reg_11248	ENST00000650450.59
reg_11248	ENST00000650596.59
reg_11249	ENST00000274963.89
reg_11250	ENST00000326665.23
reg_11250	ENST00000420661.23
reg_11251	ENST00000374640.9
reg_11251	ENST00000374639.9
reg_11251	ENST00000374637.9
reg_11252	ENST00000530003.9
reg_11252	ENST00000374166.9
reg_11252	ENST00000374168.9
reg_11252	ENST00000526792.9
reg_11252	ENST00000531382.9
reg_11253	ENST00000472174.9
reg_11253	ENST00000532642.9
reg_11253	ENST00000471859.9
reg_11254	ENST00000373448.32
reg_11254	ENST00000449821.32
reg_11254	ENST00000373447.32
reg_11255	ENST00000514170.7
reg_11255	ENST00000420489.7
reg_11255	ENST00000402813.7
reg_11256	ENST00000368432.59
reg_11256	ENST00000315144.59
reg_11256	ENST00000368433.59
reg_11256	ENST00000292180.59
reg_11257	ENST00000361799.9
reg_11257	ENST00000355387.9
reg_11257	ENST00000372247.9
reg_11258	ENST00000336751.211
reg_11259	ENST00000481479.59
reg_11259	ENST00000466306.59
reg_11259	ENST00000470342.59
reg_11259	ENST00000368253.59
reg_11259	ENST00000368252.59
reg_11259	ENST00000368255.59
reg_11259	ENST00000368251.59
reg_11259	ENST00000368254.59
reg_11260	ENST00000372518.32
reg_11261	ENST00000354700.23
reg_11261	ENST00000353662.23
reg_11262	ENST00000369840.91
reg_11262	ENST00000358729.91
reg_11262	ENST00000256578.91
reg_11262	ENST00000667949.91
reg_11262	ENST00000528667.91
reg_11262	ENST00000528454.91
reg_11262	ENST00000342115.91
reg_11263	ENST00000542507.9
reg_11263	ENST00000373812.9
reg_11263	ENST00000541996.9
reg_11264	ENST00000369306.211
reg_11264	ENST00000537888.211
reg_11265	ENST00000377507.23
reg_11265	ENST00000615230.23
reg_11266	ENST00000235310.44026
reg_11266	ENST00000376667.44026
reg_11266	ENST00000376669.44026
reg_11266	ENST00000376692.44026
reg_11266	ENST00000376672.44026
reg_11267	ENST00000264220.7
reg_11268	ENST00000287727.9
reg_11268	ENST00000357206.9
reg_11268	ENST00000371591.9
reg_11269	ENST00000482352.23
reg_11269	ENST00000344843.23
reg_11270	ENST00000361771.9
reg_11270	ENST00000319394.9
reg_11271	ENST00000395777.7
reg_11271	ENST00000335049.7
reg_11271	ENST00000307439.7
reg_11271	ENST00000342081.7
reg_11272	ENST00000263440.9
reg_11273	ENST00000382152.7
reg_11273	ENST00000382150.7
reg_11273	ENST00000382148.7
reg_11273	ENST00000359001.7
reg_11273	ENST00000447367.7
reg_11273	ENST00000382149.7
reg_11273	ENST00000509207.7
reg_11274	ENST00000373614.32
reg_11274	ENST00000237527.32
reg_11274	ENST00000373611.32
reg_11275	ENST00000377298.23
reg_11275	ENST00000361311.23
reg_11276	ENST00000246337.9
reg_11276	ENST00000636836.9
reg_11276	ENST00000651476.9
reg_11276	ENST00000652287.9
reg_11276	ENST00000636293.9
