Region_ID	Projection_ID
reg_8400	ENST00000344733.11
reg_8400	ENST00000336727.11
reg_8401	ENST00000496514.11
reg_8401	ENST00000255622.11
reg_8402	ENST00000261427.11
reg_8403	ENST00000381441.11
reg_8403	ENST00000334635.11
reg_8403	ENST00000451288.11
reg_8404	ENST00000544374.17
reg_8405	ENST00000315765.31
reg_8406	ENST00000314612.4048
reg_8406	ENST00000641760.4048
reg_8407	ENST00000505231.57
reg_8407	ENST00000435205.57
reg_8408	ENST00000307428.11
reg_8409	ENST00000244926.6345
reg_8410	ENST00000317078.17
reg_8410	ENST00000641645.17
reg_8411	ENST00000399770.11
reg_8412	ENST00000315274.27
reg_8413	ENST00000280258.31
reg_8414	ENST00000282251.27
reg_8415	ENST00000250699.17
reg_8416	ENST00000333861.17
reg_8417	ENST00000534548.27
reg_8418	ENST00000524803.17
reg_8418	ENST00000529318.17
reg_8418	ENST00000300013.17
reg_8419	ENST00000342711.17
reg_8420	ENST00000279791.17
reg_8421	ENST00000338369.17
reg_8421	ENST00000533045.17
reg_8421	ENST00000357519.17
reg_8422	ENST00000382483.96
reg_8423	ENST00000505726.15
reg_8423	ENST00000508776.15
reg_8423	ENST00000296464.15
reg_8424	ENST00000601538.17
reg_8425	ENST00000312419.17
reg_8426	ENST00000394650.15
reg_8427	ENST00000526995.17
reg_8427	ENST00000348124.17
reg_8428	ENST00000641270.17
reg_8428	ENST00000321255.17
reg_8429	ENST00000398052.11
reg_8429	ENST00000345167.11
reg_8429	ENST00000398051.11
reg_8429	ENST00000504933.11
reg_8430	ENST00000313578.31
reg_8431	ENST00000254605.17
reg_8432	ENST00000260247.27
reg_8433	ENST00000283131.57
reg_8434	ENST00000280605.46
reg_8435	ENST00000537611.46
reg_8436	ENST00000519685.64
reg_8436	ENST00000251822.64
reg_8436	ENST00000522948.64
reg_8437	ENST00000227322.27
reg_8438	ENST00000226796.15
reg_8438	ENST00000394631.15
reg_8439	ENST00000302755.31
reg_8439	ENST00000544612.31
reg_8440	ENST00000310442.17
reg_8440	ENST00000526986.17
reg_8441	ENST00000335295.17
reg_8441	ENST00000647020.17
reg_8442	ENST00000256178.17
reg_8443	ENST00000301764.17
reg_8444	ENST00000641342.22244
reg_8444	ENST00000302581.22244
reg_8445	ENST00000358752.31
reg_8446	ENST00000301873.17
reg_8446	ENST00000322147.17
reg_8447	ENST00000359957.17
reg_8447	ENST00000425825.17
reg_8448	ENST00000321297.31
reg_8449	ENST00000530681.27
reg_8449	ENST00000528368.27
reg_8450	ENST00000302957.17
reg_8450	ENST00000641668.17
reg_8450	ENST00000641581.17
reg_8451	ENST00000641638.17
reg_8451	ENST00000396950.17
reg_8452	ENST00000296504.74
reg_8453	ENST00000413872.31
reg_8453	ENST00000264555.31
reg_8453	ENST00000416188.31
reg_8453	ENST00000533464.31
reg_8454	ENST00000278505.31
reg_8455	ENST00000529803.31
reg_8456	ENST00000512123.11
reg_8457	ENST00000315368.11
reg_8457	ENST00000510092.11
reg_8458	ENST00000531945.27
reg_8458	ENST00000641123.27
reg_8459	ENST00000331563.31
reg_8460	ENST00000265769.64
reg_8461	ENST00000289921.64
reg_8462	ENST00000302572.17
reg_8462	ENST00000641921.17
reg_8463	ENST00000336615.31
reg_8464	ENST00000300146.17
reg_8465	ENST00000309395.11
reg_8465	ENST00000396051.11
reg_8466	ENST00000273861.11
reg_8467	ENST00000296028.552
reg_8468	ENST00000305364.86
reg_8469	ENST00000304501.96
reg_8470	ENST00000433477.46
reg_8471	ENST00000300773.17
reg_8472	ENST00000602346.27
reg_8473	ENST00000610628.11
reg_8474	ENST00000636508.17
reg_8475	ENST00000652268.15
reg_8475	ENST00000305626.15
reg_8476	ENST00000524851.31
reg_8476	ENST00000527446.31
reg_8476	ENST00000526608.31
reg_8476	ENST00000278572.31
reg_8476	ENST00000531188.31
reg_8477	ENST00000302581.17
reg_8477	ENST00000641342.17
reg_8478	ENST00000264228.11
reg_8479	ENST00000341029.11
reg_8479	ENST00000355810.11
reg_8479	ENST00000349321.11
reg_8480	ENST00000541073.11
reg_8480	ENST00000264229.11
reg_8480	ENST00000504228.11
reg_8481	ENST00000332601.17
reg_8481	ENST00000641196.17
reg_8482	ENST00000356537.86
reg_8483	ENST00000237596.15
reg_8484	ENST00000298815.31
reg_8484	ENST00000524892.31
reg_8485	ENST00000264036.27
reg_8486	ENST00000380665.64
reg_8486	ENST00000330560.64
reg_8487	ENST00000296411.15
reg_8488	ENST00000295266.15
reg_8489	ENST00000431606.17
reg_8490	ENST00000244869.11
reg_8491	ENST00000296029.552
reg_8491	ENST00000226524.11
reg_8492	ENST00000532133.27
reg_8492	ENST00000348423.27
reg_8492	ENST00000360497.27
reg_8492	ENST00000344327.27
reg_8493	ENST00000528450.17
reg_8493	ENST00000278426.17
reg_8494	ENST00000534810.17
reg_8494	ENST00000524669.17
reg_8494	ENST00000300022.17
reg_8494	ENST00000534711.17
reg_8495	ENST00000533628.27
reg_8495	ENST00000298317.27
reg_8496	ENST00000302236.11
reg_8497	ENST00000344423.86
reg_8497	ENST00000523202.86
reg_8497	ENST00000523095.86
reg_8498	ENST00000302231.6281
reg_8498	ENST00000641580.6281
reg_8499	ENST00000382205.96
reg_8499	ENST00000526438.96
reg_8500	ENST00000227471.17
reg_8501	ENST00000250018.17
reg_8502	ENST00000508122.74
reg_8502	ENST00000506823.74
reg_8503	ENST00000504952.11
reg_8503	ENST00000286648.11
reg_8504	ENST00000332539.17
reg_8505	ENST00000434826.46
reg_8506	ENST00000334289.27
reg_8507	ENST00000647010.96
reg_8507	ENST00000647727.96
reg_8508	ENST00000361050.17
reg_8509	ENST00000530167.27
reg_8510	ENST00000360374.17
reg_8511	ENST00000287156.17
reg_8512	ENST00000334134.17
reg_8513	ENST00000519973.64
reg_8514	ENST00000329434.17
reg_8515	ENST00000274054.46
reg_8515	ENST00000422287.46
reg_8516	ENST00000398947.15
reg_8516	ENST00000296543.15
reg_8517	ENST00000278947.27
reg_8518	ENST00000335185.17
reg_8519	ENST00000274063.46
reg_8520	ENST00000263181.17
reg_8521	ENST00000296575.57
reg_8522	ENST00000380224.17
reg_8523	ENST00000511148.11
reg_8524	ENST00000299001.31
reg_8525	ENST00000299441.17
reg_8526	ENST00000440961.31
reg_8526	ENST00000328458.31
reg_8527	ENST00000299459.17
reg_8528	ENST00000301785.17
reg_8529	ENST00000257068.31
reg_8530	ENST00000531700.31
reg_8530	ENST00000325212.31
reg_8531	ENST00000301459.17
reg_8532	ENST00000264904.11
reg_8532	ENST00000514213.11
reg_8533	ENST00000278829.17
reg_8533	ENST00000525588.17
reg_8534	ENST00000309106.17
reg_8535	ENST00000321252.27
reg_8536	ENST00000237642.11
reg_8537	ENST00000257290.11
reg_8538	ENST00000278612.27
reg_8539	ENST00000312106.17
reg_8540	ENST00000642064.27
reg_8540	ENST00000328064.27
reg_8541	ENST00000513874.17
reg_8542	ENST00000413272.86
reg_8543	ENST00000396073.11
reg_8544	ENST00000423729.11
reg_8545	ENST00000641580.5821
reg_8545	ENST00000302231.5821
reg_8546	ENST00000506087.46
reg_8546	ENST00000306480.46
reg_8547	ENST00000379011.17
reg_8548	ENST00000307366.17
reg_8549	ENST00000396094.11
reg_8550	ENST00000357377.4341
reg_8551	ENST00000395787.17
reg_8552	ENST00000306385.64
reg_8553	ENST00000534025.17
reg_8554	ENST00000529639.17
reg_8554	ENST00000527548.17
reg_8554	ENST00000531743.17
reg_8555	ENST00000424749.11
reg_8556	ENST00000623286.17
reg_8557	ENST00000614444.27
reg_8557	ENST00000616540.27
reg_8558	ENST00000295887.15
reg_8559	ENST00000343202.17
reg_8559	ENST00000309737.17
reg_8560	ENST00000302874.11
reg_8561	ENST00000344514.17
reg_8562	ENST00000236826.27
reg_8563	ENST00000310597.17
reg_8564	ENST00000341846.27
reg_8565	ENST00000322101.17
reg_8566	ENST00000321153.31
reg_8566	ENST00000530797.31
reg_8567	ENST00000307746.46
reg_8568	ENST00000296499.15
reg_8569	ENST00000543500.15954
reg_8569	ENST00000540040.9449
reg_8570	ENST00000435224.17
reg_8571	ENST00000393067.27
reg_8572	ENST00000312457.17
reg_8573	ENST00000300151.17
reg_8574	ENST00000257408.11
reg_8575	ENST00000312298.590
reg_8576	ENST00000315567.11
reg_8577	ENST00000339994.17
reg_8578	ENST00000332349.31
reg_8579	ENST00000308020.31
reg_8580	ENST00000265983.17
reg_8581	ENST00000309447.11
reg_8582	ENST00000555099.7716
reg_8583	ENST00000300747.17
reg_8584	ENST00000276440.64
reg_8585	ENST00000240123.64
reg_8586	ENST00000296577.57
reg_8587	ENST00000433688.17
reg_8588	ENST00000262990.15
reg_8589	ENST00000334879.6525
reg_8589	ENST00000530210.6704
reg_8590	ENST00000335016.11
reg_8591	ENST00000304374.11
reg_8592	ENST00000263321.31
reg_8593	ENST00000306960.17
reg_8594	ENST00000381967.11
reg_8595	ENST00000651975.46
reg_8596	ENST00000248706.11
reg_8597	ENST00000529308.31
reg_8598	ENST00000530950.27
reg_8599	ENST00000640821.11
reg_8600	ENST00000309100.17
reg_8601	ENST00000382120.11
reg_8602	ENST00000301532.17
reg_8603	ENST00000491895.13
reg_8603	ENST00000395514.13
reg_8603	ENST00000536224.13
reg_8603	ENST00000543643.13
reg_8604	ENST00000448392.38
reg_8604	ENST00000389834.38
reg_8605	ENST00000520328.37
reg_8605	ENST00000523816.37
reg_8605	ENST00000412671.37
reg_8605	ENST00000521077.37
reg_8605	ENST00000523771.37
reg_8605	ENST00000428926.37
reg_8605	ENST00000522322.37
reg_8605	ENST00000525393.37
reg_8605	ENST00000256324.37
reg_8605	ENST00000518868.37
reg_8606	ENST00000348518.45
reg_8606	ENST00000448430.45
reg_8606	ENST00000457155.45
reg_8606	ENST00000321149.45
reg_8607	ENST00000357460.13
reg_8607	ENST00000673724.13
reg_8608	ENST00000261888.45
reg_8608	ENST00000649807.45
reg_8609	ENST00000650110.38
reg_8609	ENST00000638011.38
reg_8609	ENST00000635914.38
reg_8609	ENST00000675177.38
reg_8609	ENST00000638155.38
reg_8609	ENST00000648336.38
reg_8609	ENST00000649550.38
reg_8609	ENST00000630424.38
reg_8609	ENST00000428984.38
reg_8609	ENST00000438097.38
reg_8609	ENST00000625778.38
reg_8609	ENST00000637886.38
reg_8609	ENST00000566215.38
reg_8610	ENST00000397529.13
reg_8610	ENST00000285850.13
reg_8610	ENST00000397532.13
reg_8610	ENST00000397528.13
reg_8610	ENST00000555702.13
reg_8610	ENST00000674313.13
reg_8611	ENST00000555367.13
reg_8611	ENST00000342454.13
reg_8611	ENST00000541587.13
reg_8611	ENST00000206474.13
reg_8611	ENST00000555986.13
reg_8612	ENST00000397130.38
reg_8612	ENST00000323443.38
reg_8612	ENST00000563454.38
reg_8613	ENST00000559087.13
reg_8613	ENST00000245451.13
reg_8613	ENST00000417573.13
reg_8613	ENST00000558984.13
reg_8614	ENST00000648595.38
reg_8614	ENST00000540029.38
reg_8614	ENST00000441366.38
reg_8615	ENST00000556437.37
reg_8615	ENST00000355512.37
reg_8615	ENST00000555571.37
reg_8615	ENST00000553525.37
reg_8615	ENST00000434263.37
reg_8615	ENST00000407322.37
reg_8615	ENST00000622468.37
reg_8615	ENST00000553530.37
reg_8615	ENST00000404301.37
reg_8615	ENST00000402788.37
reg_8615	ENST00000406236.37
reg_8615	ENST00000343854.37
reg_8616	ENST00000319359.38
reg_8617	ENST00000254190.53
reg_8618	ENST00000380887.37
reg_8618	ENST00000509242.37
reg_8618	ENST00000512784.37
reg_8618	ENST00000644823.37
reg_8619	ENST00000310803.38
reg_8619	ENST00000561180.38
reg_8619	ENST00000450598.38
reg_8619	ENST00000539159.38
reg_8620	ENST00000625629.38
reg_8620	ENST00000416810.38
reg_8620	ENST00000358005.38
reg_8620	ENST00000560305.38
reg_8620	ENST00000559911.38
reg_8620	ENST00000558750.38
reg_8620	ENST00000558113.38
reg_8621	ENST00000396020.13
reg_8621	ENST00000245458.13
reg_8621	ENST00000557111.13
reg_8621	ENST00000554075.13
reg_8621	ENST00000556230.13
reg_8622	ENST00000331090.60
reg_8622	ENST00000560581.60
reg_8623	ENST00000298289.13
reg_8624	ENST00000542035.60
reg_8624	ENST00000340912.60
reg_8625	ENST00000309157.45
reg_8625	ENST00000335670.45
reg_8625	ENST00000449337.45
reg_8625	ENST00000261523.45
reg_8626	ENST00000267953.53
reg_8626	ENST00000335661.53
reg_8627	ENST00000380656.37
reg_8627	ENST00000622513.37
reg_8627	ENST00000338104.37
reg_8627	ENST00000346301.37
reg_8628	ENST00000434130.38
reg_8628	ENST00000560775.38
reg_8628	ENST00000560780.38
reg_8629	ENST00000299338.38
reg_8630	ENST00000220325.38
reg_8631	ENST00000355300.105
reg_8631	ENST00000561030.105
reg_8632	ENST00000554880.13
reg_8632	ENST00000555030.13
reg_8632	ENST00000557040.13
reg_8632	ENST00000554713.13
reg_8632	ENST00000414262.13
reg_8632	ENST00000553430.13
reg_8632	ENST00000286953.13
reg_8633	ENST00000358402.13
reg_8633	ENST00000556443.13
reg_8633	ENST00000284165.13
reg_8633	ENST00000557746.13
reg_8633	ENST00000555419.13
reg_8633	ENST00000358664.13
reg_8634	ENST00000238686.37
reg_8634	ENST00000674094.37
reg_8634	ENST00000524913.37
reg_8634	ENST00000674086.37
reg_8635	ENST00000553892.13
reg_8635	ENST00000307138.13
reg_8635	ENST00000382366.13
reg_8635	ENST00000389698.13
reg_8635	ENST00000637992.13
reg_8636	ENST00000267838.38
reg_8637	ENST00000641517.4708
reg_8637	ENST00000252835.4685
reg_8637	ENST00000550708.4705
reg_8637	ENST00000556246.4708
reg_8637	ENST00000643195.4685
reg_8638	ENST00000324593.37
reg_8638	ENST00000334521.37
reg_8638	ENST00000540593.37
reg_8638	ENST00000442160.37
reg_8638	ENST00000615736.37
reg_8638	ENST00000555044.37
reg_8639	ENST00000326783.4283
reg_8639	ENST00000326842.19587
reg_8640	ENST00000636712.13
reg_8640	ENST00000437397.13
reg_8640	ENST00000355814.13
reg_8640	ENST00000449399.13
reg_8640	ENST00000393087.13
reg_8640	ENST00000404814.13
reg_8640	ENST00000393088.13
reg_8640	ENST00000440909.13
reg_8640	ENST00000402629.13
reg_8640	ENST00000448921.13
reg_8641	ENST00000267845.38
reg_8641	ENST00000543581.38
reg_8642	ENST00000555053.13
reg_8642	ENST00000457657.13
reg_8642	ENST00000357481.13
reg_8642	ENST00000262710.13
reg_8642	ENST00000397341.13
reg_8642	ENST00000557515.13
reg_8642	ENST00000338631.13
reg_8642	ENST00000605057.13
reg_8643	ENST00000673822.13
reg_8643	ENST00000357758.13
reg_8643	ENST00000612692.13
reg_8643	ENST00000395606.13
reg_8644	ENST00000300026.45
reg_8645	ENST00000307050.117
reg_8646	ENST00000448790.118
reg_8646	ENST00000613569.118
reg_8647	ENST00000286639.37
reg_8648	ENST00000397120.13
reg_8648	ENST00000308724.13
reg_8649	ENST00000535987.37
reg_8649	ENST00000303562.37
reg_8650	ENST00000556381.85883
reg_8650	ENST00000553664.85883
reg_8650	ENST00000554562.85883
reg_8650	ENST00000238609.13
reg_8650	ENST00000556727.13
reg_8650	ENST00000555523.85883
reg_8650	ENST00000618863.206565
reg_8650	ENST00000393115.85883
reg_8651	ENST00000558336.38
reg_8651	ENST00000675323.38
reg_8651	ENST00000675701.38
reg_8651	ENST00000396659.38
reg_8652	ENST00000617575.60
reg_8652	ENST00000621098.60
reg_8653	ENST00000261789.13
reg_8653	ENST00000524835.13
reg_8653	ENST00000396854.13
reg_8653	ENST00000528669.13
reg_8654	ENST00000554411.13
reg_8654	ENST00000258807.13
reg_8654	ENST00000336557.13
reg_8655	ENST00000442903.45
reg_8655	ENST00000567744.45
reg_8655	ENST00000420799.45
reg_8655	ENST00000569491.45
reg_8655	ENST00000652388.45
reg_8655	ENST00000313182.45
reg_8655	ENST00000431261.45
reg_8656	ENST00000541030.38
reg_8656	ENST00000450892.38
reg_8657	ENST00000427482.115
reg_8657	ENST00000324537.115
reg_8658	ENST00000383263.60
reg_8658	ENST00000557872.60
reg_8659	ENST00000622483.53
reg_8659	ENST00000618548.53
reg_8659	ENST00000619160.53
reg_8659	ENST00000611716.53
reg_8660	ENST00000394009.37
reg_8661	ENST00000646753.13
reg_8661	ENST00000267415.13
reg_8661	ENST00000399423.13
reg_8662	ENST00000399231.38
reg_8662	ENST00000399233.38
reg_8662	ENST00000356338.38
reg_8662	ENST00000358212.38
reg_8662	ENST00000613858.38
reg_8662	ENST00000553916.38
reg_8663	ENST00000354026.60
reg_8663	ENST00000435786.60
reg_8663	ENST00000565898.60
reg_8663	ENST00000564428.60
reg_8663	ENST00000569477.60
reg_8663	ENST00000395135.60
reg_8663	ENST00000436891.60
reg_8663	ENST00000268058.60
reg_8663	ENST00000569965.60
reg_8663	ENST00000268059.60
reg_8663	ENST00000563500.60
reg_8664	ENST00000268070.53
reg_8665	ENST00000220420.38
reg_8665	ENST00000610827.38
reg_8665	ENST00000622115.38
reg_8665	ENST00000349114.38
reg_8665	ENST00000611276.38
reg_8666	ENST00000543779.38
reg_8666	ENST00000560891.38
reg_8666	ENST00000251076.38
reg_8667	ENST00000216500.13
reg_8667	ENST00000536410.13
reg_8667	ENST00000557185.13
reg_8668	ENST00000376839.13
reg_8668	ENST00000193403.13
reg_8668	ENST00000538545.13
reg_8668	ENST00000438964.13
reg_8668	ENST00000394419.13
reg_8669	ENST00000268206.53
reg_8669	ENST00000359445.53
reg_8670	ENST00000220507.38
reg_8671	ENST00000615656.53
reg_8671	ENST00000335968.53
reg_8672	ENST00000261854.38
reg_8673	ENST00000298130.13
reg_8674	ENST00000419198.13
reg_8674	ENST00000216799.13
reg_8675	ENST00000382043.13
reg_8675	ENST00000453196.13
reg_8675	ENST00000324330.13
reg_8675	ENST00000476352.13
reg_8675	ENST00000382041.13
reg_8675	ENST00000245441.13
reg_8675	ENST00000530997.13
reg_8676	ENST00000216513.13
reg_8677	ENST00000394852.179
reg_8677	ENST00000394855.179
reg_8677	ENST00000446172.179
reg_8677	ENST00000343789.179
reg_8678	ENST00000256552.117
reg_8678	ENST00000542188.117
reg_8678	ENST00000397795.117
reg_8679	ENST00000397267.13
reg_8679	ENST00000354772.13
reg_8680	ENST00000560722.13
reg_8680	ENST00000559581.13
reg_8680	ENST00000216452.13
reg_8681	ENST00000238667.37
reg_8682	ENST00000569878.179
reg_8682	ENST00000388988.179
reg_8683	ENST00000556603.13
reg_8683	ENST00000267615.13
reg_8684	ENST00000649030.38
reg_8685	ENST00000393063.13
reg_8685	ENST00000532939.13
reg_8685	ENST00000526495.13
reg_8685	ENST00000343455.13
reg_8685	ENST00000541352.13
reg_8685	ENST00000527414.13
reg_8686	ENST00000673948.45
reg_8686	ENST00000559447.45
reg_8686	ENST00000674082.45
reg_8686	ENST00000673874.45
reg_8686	ENST00000673997.45
reg_8687	ENST00000567476.115
reg_8687	ENST00000286744.115
reg_8688	ENST00000339362.60
reg_8688	ENST00000558964.60
reg_8688	ENST00000261908.60
reg_8688	ENST00000560262.60
reg_8689	ENST00000612191.45
reg_8689	ENST00000267859.45
reg_8689	ENST00000415213.45
reg_8689	ENST00000607373.45
reg_8690	ENST00000620541.37
reg_8690	ENST00000216487.37
reg_8691	ENST00000354670.38
reg_8691	ENST00000397573.38
reg_8691	ENST00000561360.38
reg_8691	ENST00000431415.38
reg_8691	ENST00000561282.38
reg_8692	ENST00000396464.38
reg_8692	ENST00000380877.38
reg_8692	ENST00000220429.38
reg_8692	ENST00000560825.38
reg_8692	ENST00000429662.38
reg_8692	ENST00000543881.38
reg_8692	ENST00000359031.38
reg_8693	ENST00000527915.118
reg_8693	ENST00000429687.118
reg_8693	ENST00000250416.118
reg_8694	ENST00000537372.45
reg_8694	ENST00000559517.45
reg_8694	ENST00000347587.45
reg_8694	ENST00000249750.45
reg_8694	ENST00000558231.45
reg_8695	ENST00000559048.89
reg_8695	ENST00000559929.89
reg_8695	ENST00000558939.89
reg_8695	ENST00000560939.89
reg_8695	ENST00000558201.89
reg_8695	ENST00000558379.89
reg_8695	ENST00000317509.89
reg_8695	ENST00000451782.89
reg_8695	ENST00000557907.89
reg_8695	ENST00000627388.89
reg_8695	ENST00000557997.89
reg_8695	ENST00000440567.89
reg_8695	ENST00000560589.89
reg_8696	ENST00000347691.13
reg_8696	ENST00000330149.13
reg_8697	ENST00000260453.45
reg_8698	ENST00000315519.118
reg_8699	ENST00000298694.118
reg_8700	ENST00000216373.13
reg_8700	ENST00000543680.13
reg_8701	ENST00000610952.26078
reg_8702	ENST00000340738.37
reg_8702	ENST00000554301.37
reg_8702	ENST00000644200.37
reg_8702	ENST00000555445.37
reg_8703	ENST00000433983.105
reg_8703	ENST00000557943.105
reg_8704	ENST00000557006.13
reg_8704	ENST00000357461.13
reg_8705	ENST00000524214.13
reg_8705	ENST00000361847.13
reg_8705	ENST00000522874.13
reg_8706	ENST00000290472.38
reg_8707	ENST00000310298.151
reg_8707	ENST00000339708.151
reg_8707	ENST00000394553.151
reg_8707	ENST00000557957.151
reg_8708	ENST00000396923.38
reg_8708	ENST00000360301.38
reg_8708	ENST00000360135.38
reg_8708	ENST00000381879.38
reg_8708	ENST00000381885.38
reg_8708	ENST00000348806.38
reg_8708	ENST00000420765.38
reg_8708	ENST00000334933.38
reg_8709	ENST00000310958.45
reg_8709	ENST00000425574.45
reg_8709	ENST00000442196.45
reg_8709	ENST00000569205.45
reg_8710	ENST00000330964.45
reg_8710	ENST00000439025.45
reg_8710	ENST00000462430.45
reg_8711	ENST00000562056.60
reg_8711	ENST00000300504.60
reg_8711	ENST00000535547.60
reg_8712	ENST00000318473.13
reg_8712	ENST00000416007.13
reg_8712	ENST00000359527.13
reg_8712	ENST00000621657.13
reg_8713	ENST00000615999.53
reg_8713	ENST00000220166.53
reg_8714	ENST00000555042.37
reg_8714	ENST00000358377.37
reg_8714	ENST00000553457.37
reg_8714	ENST00000509153.37
reg_8714	ENST00000353777.37
reg_8714	ENST00000394234.37
reg_8715	ENST00000399304.13
reg_8715	ENST00000341590.13
reg_8715	ENST00000553373.13
reg_8715	ENST00000343279.13
reg_8715	ENST00000395631.13
reg_8716	ENST00000561650.38
reg_8716	ENST00000249822.38
reg_8716	ENST00000561971.38
reg_8716	ENST00000569281.38
reg_8716	ENST00000564163.38
reg_8716	ENST00000568196.38
reg_8716	ENST00000566423.38
reg_8716	ENST00000567669.38
reg_8716	ENST00000563566.38
reg_8716	ENST00000563277.38
reg_8717	ENST00000354464.13
reg_8718	ENST00000557690.13
reg_8718	ENST00000216416.13
reg_8718	ENST00000553660.13
reg_8718	ENST00000556113.13
reg_8719	ENST00000558402.122
reg_8719	ENST00000561069.122
reg_8719	ENST00000411764.122
reg_8719	ENST00000558330.122
reg_8719	ENST00000558259.122
reg_8720	ENST00000304743.37
reg_8720	ENST00000439984.37
reg_8721	ENST00000673481.13
reg_8721	ENST00000339475.13
reg_8721	ENST00000555006.13
reg_8721	ENST00000673035.13
reg_8721	ENST00000672264.13
reg_8721	ENST00000408990.13
reg_8722	ENST00000258874.53
reg_8722	ENST00000559722.53
reg_8723	ENST00000563864.60
reg_8723	ENST00000361627.60
reg_8723	ENST00000567348.60
reg_8723	ENST00000565905.60
reg_8723	ENST00000543522.60
reg_8724	ENST00000567571.60
reg_8724	ENST00000220003.60
reg_8724	ENST00000439220.60
reg_8725	ENST00000553588.37
reg_8725	ENST00000557263.37
reg_8725	ENST00000261530.37
reg_8725	ENST00000556663.37
reg_8725	ENST00000621494.37
reg_8725	ENST00000312858.37
reg_8726	ENST00000309664.60
reg_8726	ENST00000379709.60
reg_8727	ENST00000396024.45
reg_8727	ENST00000451270.45
reg_8727	ENST00000332680.45
reg_8727	ENST00000421017.45
reg_8728	ENST00000362031.13
reg_8728	ENST00000652385.13
reg_8729	ENST00000336219.13
reg_8729	ENST00000392590.13
reg_8730	ENST00000381346.13
reg_8730	ENST00000553384.13
reg_8731	ENST00000560217.179
reg_8731	ENST00000559082.179
reg_8731	ENST00000044462.179
reg_8732	ENST00000399334.38
reg_8732	ENST00000325747.38
reg_8732	ENST00000380950.38
reg_8733	ENST00000216797.13
reg_8733	ENST00000557140.13
reg_8734	ENST00000238628.37
reg_8734	ENST00000314067.37
reg_8735	ENST00000346495.105
reg_8735	ENST00000267970.105
reg_8736	ENST00000267525.13
reg_8736	ENST00000555278.13
reg_8736	ENST00000554572.13
reg_8736	ENST00000341099.13
reg_8736	ENST00000556275.13
reg_8736	ENST00000353772.13
reg_8736	ENST00000358599.13
reg_8736	ENST00000557772.13
reg_8736	ENST00000553796.13
reg_8737	ENST00000395425.13
reg_8737	ENST00000247191.13
reg_8738	ENST00000398030.118
reg_8738	ENST00000555414.118
reg_8738	ENST00000216714.118
reg_8739	ENST00000529705.13
reg_8739	ENST00000316902.13
reg_8740	ENST00000247178.13
reg_8741	ENST00000613425.38
reg_8741	ENST00000560572.38
reg_8741	ENST00000559014.38
reg_8741	ENST00000323030.1287
reg_8741	ENST00000558422.38
reg_8741	ENST00000558996.38
reg_8741	ENST00000267803.38
reg_8741	ENST00000430224.38
reg_8742	ENST00000323744.60
reg_8742	ENST00000563786.60
reg_8742	ENST00000563422.60
reg_8742	ENST00000535694.60
reg_8742	ENST00000352410.60
reg_8743	ENST00000347519.13
reg_8744	ENST00000249806.45
reg_8744	ENST00000538696.45
reg_8745	ENST00000561028.13
reg_8745	ENST00000396997.13
reg_8745	ENST00000397002.13
reg_8746	ENST00000557135.13
reg_8746	ENST00000556645.13
reg_8746	ENST00000358655.13
reg_8746	ENST00000344102.13
reg_8746	ENST00000355338.13
reg_8746	ENST00000392882.13
reg_8747	ENST00000555815.38
reg_8747	ENST00000356865.38
reg_8748	ENST00000649591.13
reg_8748	ENST00000534062.13
reg_8749	ENST00000329797.13
reg_8749	ENST00000392585.13
reg_8749	ENST00000539291.13
reg_8750	ENST00000559829.38
reg_8750	ENST00000284509.38
reg_8751	ENST00000558726.53
reg_8751	ENST00000359440.53
reg_8752	ENST00000340446.13
reg_8753	ENST00000558008.45
reg_8753	ENST00000300035.45
reg_8754	ENST00000557796.38
reg_8754	ENST00000424352.38
reg_8754	ENST00000559085.38
reg_8754	ENST00000340545.38
reg_8754	ENST00000561208.38
reg_8754	ENST00000560281.28887
reg_8754	ENST00000338564.38
reg_8754	ENST00000559561.38
reg_8755	ENST00000261891.45
reg_8755	ENST00000612884.45
reg_8755	ENST00000457488.45
reg_8755	ENST00000558069.45
reg_8756	ENST00000319327.38
reg_8756	ENST00000299969.38
reg_8757	ENST00000329713.53
reg_8758	ENST00000465139.45
reg_8759	ENST00000400188.38
reg_8759	ENST00000299267.38
reg_8759	ENST00000541819.38
reg_8759	ENST00000636466.38
reg_8759	ENST00000545868.38
reg_8759	ENST00000622697.38
reg_8759	ENST00000628124.38
reg_8759	ENST00000638099.38
reg_8759	ENST00000311550.38
reg_8760	ENST00000557640.13
reg_8761	ENST00000634499.37
reg_8761	ENST00000554738.37
reg_8761	ENST00000635466.37
reg_8762	ENST00000341162.37
reg_8762	ENST00000534938.37
reg_8762	ENST00000553615.37
reg_8763	ENST00000307712.13
reg_8763	ENST00000545328.13
reg_8764	ENST00000556450.13
reg_8764	ENST00000554012.13
reg_8764	ENST00000555202.13
reg_8764	ENST00000402399.13
reg_8765	ENST00000282146.37
reg_8766	ENST00000284382.53
reg_8766	ENST00000394113.53
reg_8766	ENST00000538112.53
reg_8767	ENST00000612794.13
reg_8767	ENST00000389614.13
reg_8768	ENST00000613856.37
reg_8768	ENST00000557431.37
reg_8768	ENST00000238688.37
reg_8768	ENST00000557623.37
reg_8768	ENST00000557342.37
reg_8769	ENST00000560410.13
reg_8769	ENST00000615264.13
reg_8769	ENST00000216802.13
reg_8770	ENST00000357710.37
